[memory ][Fri Jul 23 03:18:59 2021][18813] GC mode: Garbage collection optimized for throughput, strategy: Generational Parallel Mark & Sweep.
[memory ][Fri Jul 23 03:18:59 2021][18813] Heap size: 8388608KB, maximal heap size: 8388608KB, nursery size: 4194304KB.
[memory ][Fri Jul 23 03:18:59 2021][18813] <start>-<end>: <type> <before>KB-><after>KB (<heap>KB), <time> ms, sum of pauses <pause> ms.
[memory ][Fri Jul 23 03:18:59 2021][18813] <start>  - start time of collection (seconds since jvm start).
[memory ][Fri Jul 23 03:18:59 2021][18813] <type>   - OC (old collection) or YC (young collection).
[memory ][Fri Jul 23 03:18:59 2021][18813] <end>    - end time of collection (seconds since jvm start).
[memory ][Fri Jul 23 03:18:59 2021][18813] <before> - memory used by objects before collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <after>  - memory used by objects after collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <heap>   - size of heap after collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <time>   - total time of collection (milliseconds).
[memory ][Fri Jul 23 03:18:59 2021][18813] <pause>  - total sum of pauses during collection (milliseconds).
[memory ][Fri Jul 23 03:18:59 2021][18813]            Run with -Xverbose:gcpause to see individual phases.
[memory ][Fri Jul 23 03:18:59 2021][18813] Running on hypervisor Unknown (but probably running on a hypervisor)
[memory ][Fri Jul 23 10:24:53 2021][18813] [YC#325] 25553.328-25553.358: YC 3307697KB->2004645KB (8388608KB), 0.031 s, sum of pauses 30.199 ms, longest pause 30.199 ms.
[memory ][Fri Jul 23 10:25:37 2021][18813] [YC#326] 25597.545-25597.580: YC 3680124KB->2379437KB (8388608KB), 0.035 s, sum of pauses 34.777 ms, longest pause 34.777 ms.
[memory ][Fri Jul 23 10:26:04 2021][18813] [YC#327] 25624.765-25624.809: YC 3890646KB->2599855KB (8388608KB), 0.044 s, sum of pauses 43.682 ms, longest pause 43.682 ms.
[memory ][Fri Jul 23 10:26:15 2021][18813] [YC#328] 25635.751-25635.789: YC 3994565KB->2688538KB (8388608KB), 0.039 s, sum of pauses 38.125 ms, longest pause 38.125 ms.
[memory ][Fri Jul 23 10:26:54 2021][18813] [YC#329] 25674.999-25675.028: YC 4394590KB->3080898KB (8388608KB), 0.029 s, sum of pauses 28.111 ms, longest pause 28.111 ms.
[memory ][Fri Jul 23 10:27:32 2021][18813] [YC#330] 25712.911-25712.943: YC 4834058KB->3533547KB (8388608KB), 0.032 s, sum of pauses 31.614 ms, longest pause 31.614 ms.
[memory ][Fri Jul 23 10:28:01 2021][18813] [YC#331] 25741.466-25741.502: YC 6775248KB->5483004KB (8388608KB), 0.036 s, sum of pauses 35.565 ms, longest pause 35.565 ms.
[memory ][Fri Jul 23 10:28:36 2021][18813] [OC#63] 25776.471-25776.752: OC 6612223KB->1276114KB (8388608KB), 0.281 s, sum of pauses 250.396 ms, longest pause 250.396 ms.
[memory ][Fri Jul 23 10:29:34 2021][18813] [YC#332] 25834.531-25834.578: YC 5210790KB->2579338KB (8388608KB), 0.047 s, sum of pauses 46.289 ms, longest pause 46.289 ms.
[memory ][Fri Jul 23 10:30:01 2021][18813] [OC#64] 25860.304-25861.648: OC 3437978KB->1288974KB (8388608KB), 1.344 s, sum of pauses 1310.411 ms, longest pause 1310.411 ms.
[memory ][Fri Jul 23 10:30:04 2021][18813] [OC#65] 25861.652-25864.377: OC 1301471KB->1268369KB (8388608KB), 2.725 s, sum of pauses 2692.720 ms, longest pause 2692.720 ms.
[memory ][Fri Jul 23 10:31:00 2021][18813] [YC#333] 25920.187-25920.257: YC 5258098KB->2665497KB (8388608KB), 0.070 s, sum of pauses 69.000 ms, longest pause 69.000 ms.
[memory ][Fri Jul 23 10:31:46 2021][18813] [YC#334] 25966.133-25966.198: YC 5844181KB->3222246KB (8388608KB), 0.064 s, sum of pauses 64.029 ms, longest pause 64.029 ms.
[memory ][Fri Jul 23 10:32:20 2021][18813] [YC#335] 26000.875-26000.928: YC 6191956KB->3589806KB (8388608KB), 0.054 s, sum of pauses 53.216 ms, longest pause 53.216 ms.
[memory ][Fri Jul 23 10:32:25 2021][18813] [YC#336] 26005.650-26005.675: YC 6291407KB->3632650KB (8388608KB), 0.026 s, sum of pauses 25.300 ms, longest pause 25.300 ms.
[memory ][Fri Jul 23 10:32:30 2021][18813] [YC#337] 26010.334-26010.358: YC 6352034KB->3692295KB (8388608KB), 0.025 s, sum of pauses 24.385 ms, longest pause 24.385 ms.
[memory ][Fri Jul 23 10:32:34 2021][18813] [YC#338] 26014.972-26014.997: YC 6399224KB->3741026KB (8388608KB), 0.025 s, sum of pauses 24.702 ms, longest pause 24.702 ms.
[memory ][Fri Jul 23 10:32:39 2021][18813] [YC#339] 26019.592-26019.625: YC 6440532KB->3781029KB (8388608KB), 0.032 s, sum of pauses 31.953 ms, longest pause 31.953 ms.
[memory ][Fri Jul 23 10:32:43 2021][18813] [YC#340] 26023.167-26023.201: YC 6614457KB->3964416KB (8388608KB), 0.034 s, sum of pauses 33.611 ms, longest pause 33.611 ms.
[memory ][Fri Jul 23 10:32:47 2021][18813] [OC#66] 26027.739-26028.026: OC 6608354KB->1240945KB (8388608KB), 0.287 s, sum of pauses 253.556 ms, longest pause 253.556 ms.
[memory ][Fri Jul 23 10:33:44 2021][18813] [YC#341] 26084.598-26084.655: YC 5224831KB->2605853KB (8388608KB), 0.057 s, sum of pauses 56.761 ms, longest pause 56.761 ms.
[memory ][Fri Jul 23 10:34:13 2021][18813] [YC#342] 26113.395-26113.457: YC 5502170KB->2878115KB (8388608KB), 0.062 s, sum of pauses 61.873 ms, longest pause 61.873 ms.
[memory ][Fri Jul 23 10:35:19 2021][18813] [YC#343] 26179.435-26179.487: YC 5938464KB->3304633KB (8388608KB), 0.052 s, sum of pauses 51.266 ms, longest pause 51.266 ms.
[memory ][Fri Jul 23 10:36:00 2021][18813] [YC#344] 26221.031-26221.093: YC 6243893KB->3640202KB (8388608KB), 0.062 s, sum of pauses 61.383 ms, longest pause 61.383 ms.
[memory ][Fri Jul 23 10:36:22 2021][18813] [OC#67] 26242.286-26242.609: OC 5778644KB->1308350KB (8388608KB), 0.324 s, sum of pauses 286.672 ms, longest pause 286.672 ms.
[memory ][Fri Jul 23 10:36:57 2021][18813] [YC#345] 26277.245-26277.300: YC 5217058KB->2604601KB (8388608KB), 0.055 s, sum of pauses 54.966 ms, longest pause 54.966 ms.
[memory ][Fri Jul 23 10:38:11 2021][18813] [YC#346] 26351.072-26351.214: YC 5695823KB->3077542KB (8388608KB), 0.142 s, sum of pauses 141.413 ms, longest pause 141.413 ms.
[memory ][Fri Jul 23 10:39:00 2021][18813] [YC#347] 26400.288-26400.368: YC 6082306KB->3552907KB (8388608KB), 0.080 s, sum of pauses 79.672 ms, longest pause 79.672 ms.
[memory ][Fri Jul 23 10:40:00 2021][18813] [YC#348] 26460.391-26460.435: YC 7371840KB->4737666KB (8388608KB), 0.044 s, sum of pauses 43.970 ms, longest pause 43.970 ms.
[memory ][Fri Jul 23 10:40:49 2021][18813] [YC#349] 26509.241-26509.301: YC 7761149KB->5153699KB (8388608KB), 0.060 s, sum of pauses 59.285 ms, longest pause 59.285 ms.
[memory ][Fri Jul 23 10:40:53 2021][18813] [OC#68] 26513.648-26513.966: OC 5754325KB->1322492KB (8388608KB), 0.318 s, sum of pauses 284.106 ms, longest pause 284.106 ms.
[memory ][Fri Jul 23 10:42:31 2021][18813] [YC#350] 26611.625-26611.686: YC 5697023KB->3095979KB (8388608KB), 0.061 s, sum of pauses 60.214 ms, longest pause 60.214 ms.
[memory ][Fri Jul 23 10:43:35 2021][18813] [YC#351] 26675.913-26675.962: YC 6517022KB->3904603KB (8388608KB), 0.049 s, sum of pauses 48.243 ms, longest pause 48.243 ms.
[memory ][Fri Jul 23 10:43:51 2021][18813] [YC#352] 26691.349-26691.391: YC 6764580KB->4150730KB (8388608KB), 0.042 s, sum of pauses 42.114 ms, longest pause 42.114 ms.
[memory ][Fri Jul 23 10:44:00 2021][18813] [OC#69] 26700.653-26700.998: OC 6603034KB->1362282KB (8388608KB), 0.345 s, sum of pauses 313.756 ms, longest pause 313.756 ms.
[memory ][Fri Jul 23 10:44:26 2021][18813] [YC#353] 26726.293-26726.329: YC 5144622KB->2508903KB (8388608KB), 0.036 s, sum of pauses 35.272 ms, longest pause 35.272 ms.
[memory ][Fri Jul 23 10:44:49 2021][18813] [YC#354] 26749.336-26749.378: YC 5333959KB->2720456KB (8388608KB), 0.042 s, sum of pauses 42.110 ms, longest pause 42.110 ms.
[memory ][Fri Jul 23 10:45:21 2021][18813] [YC#355] 26781.809-26781.849: YC 5738256KB->3108265KB (8388608KB), 0.040 s, sum of pauses 39.632 ms, longest pause 39.632 ms.
[memory ][Fri Jul 23 10:45:59 2021][18813] [YC#356] 26819.243-26819.293: YC 6107518KB->3502059KB (8388608KB), 0.050 s, sum of pauses 49.868 ms, longest pause 49.868 ms.
[memory ][Fri Jul 23 10:47:05 2021][18813] [YC#357] 26885.332-26885.383: YC 6975471KB->4369352KB (8388608KB), 0.050 s, sum of pauses 49.885 ms, longest pause 49.885 ms.
[memory ][Fri Jul 23 10:48:02 2021][18813] [OC#70] 26942.062-26942.334: OC 7054303KB->1316308KB (8388608KB), 0.272 s, sum of pauses 236.493 ms, longest pause 236.493 ms.
[memory ][Fri Jul 23 10:49:27 2021][18813] [YC#358] 27027.474-27027.527: YC 5490247KB->2905785KB (8388608KB), 0.054 s, sum of pauses 53.130 ms, longest pause 53.130 ms.
[memory ][Fri Jul 23 10:50:36 2021][18813] [YC#359] 27096.246-27096.303: YC 6035174KB->3461081KB (8388608KB), 0.057 s, sum of pauses 56.151 ms, longest pause 56.151 ms.
[memory ][Fri Jul 23 10:51:25 2021][18813] [YC#360] 27145.988-27146.047: YC 6635022KB->4042809KB (8388608KB), 0.059 s, sum of pauses 58.475 ms, longest pause 58.475 ms.
[memory ][Fri Jul 23 10:51:33 2021][18813] [OC#71] 27153.262-27153.584: OC 4388954KB->1301324KB (8388608KB), 0.323 s, sum of pauses 288.850 ms, longest pause 288.850 ms.
[memory ][Fri Jul 23 10:52:46 2021][18813] [YC#361] 27226.896-27226.977: YC 5736865KB->3157397KB (8388608KB), 0.081 s, sum of pauses 80.119 ms, longest pause 80.119 ms.
[memory ][Fri Jul 23 10:52:49 2021][18813] [OC#72] 27229.292-27229.604: OC 6870046KB->1383338KB (8388608KB), 0.312 s, sum of pauses 258.158 ms, longest pause 258.158 ms.
[memory ][Fri Jul 23 10:53:29 2021][18813] [YC#362] 27270.017-27270.054: YC 3778702KB->2487771KB (8388608KB), 0.037 s, sum of pauses 36.278 ms, longest pause 36.278 ms.
[memory ][Fri Jul 23 10:53:55 2021][18813] [YC#363] 27295.877-27295.913: YC 4166303KB->2876788KB (8388608KB), 0.036 s, sum of pauses 35.353 ms, longest pause 35.353 ms.
[memory ][Fri Jul 23 10:54:13 2021][18813] [YC#364] 27313.324-27313.364: YC 4408984KB->3123426KB (8388608KB), 0.040 s, sum of pauses 39.287 ms, longest pause 39.287 ms.
[memory ][Fri Jul 23 10:54:28 2021][18813] [YC#365] 27328.681-27328.721: YC 4611553KB->3330966KB (8388608KB), 0.040 s, sum of pauses 40.085 ms, longest pause 40.085 ms.
[memory ][Fri Jul 23 10:55:07 2021][18813] [YC#366] 27367.190-27367.220: YC 5010756KB->3717682KB (8388608KB), 0.031 s, sum of pauses 30.224 ms, longest pause 30.224 ms.
[memory ][Fri Jul 23 10:55:35 2021][18813] [YC#367] 27395.726-27395.765: YC 5300625KB->4007919KB (8388608KB), 0.039 s, sum of pauses 38.641 ms, longest pause 38.641 ms.
[memory ][Fri Jul 23 10:55:46 2021][18813] [YC#368] 27406.558-27406.595: YC 5401553KB->4100974KB (8388608KB), 0.037 s, sum of pauses 36.447 ms, longest pause 36.447 ms.
[memory ][Fri Jul 23 10:56:19 2021][18813] [YC#369] 27439.559-27439.592: YC 5711968KB->4408675KB (8388608KB), 0.033 s, sum of pauses 32.696 ms, longest pause 32.696 ms.
[memory ][Fri Jul 23 10:57:00 2021][18813] [YC#370] 27480.502-27480.542: YC 6060011KB->4779853KB (8388608KB), 0.040 s, sum of pauses 39.525 ms, longest pause 39.525 ms.
[memory ][Fri Jul 23 10:57:34 2021][18813] [OC#73] 27514.368-27514.683: OC 6529337KB->1325972KB (8388608KB), 0.315 s, sum of pauses 281.757 ms, longest pause 281.757 ms.
[memory ][Fri Jul 23 10:58:03 2021][18813] [YC#371] 27543.388-27543.436: YC 6098337KB->3483035KB (8388608KB), 0.048 s, sum of pauses 47.369 ms, longest pause 47.369 ms.
[memory ][Fri Jul 23 10:58:58 2021][18813] [YC#372] 27598.168-27598.241: YC 6559524KB->4000427KB (8388608KB), 0.073 s, sum of pauses 72.227 ms, longest pause 72.227 ms.
[memory ][Fri Jul 23 10:59:51 2021][18813] [YC#373] 27651.262-27651.305: YC 7272315KB->4670048KB (8388608KB), 0.043 s, sum of pauses 42.227 ms, longest pause 42.227 ms.
[memory ][Fri Jul 23 11:00:01 2021][18813] [OC#74] 27660.299-27661.420: OC 5173409KB->1302049KB (8388608KB), 1.121 s, sum of pauses 1088.610 ms, longest pause 1088.610 ms.
[memory ][Fri Jul 23 11:00:06 2021][18813] [OC#75] 27661.422-27666.366: OC 1308769KB->1282151KB (8388608KB), 4.944 s, sum of pauses 4913.454 ms, longest pause 4913.454 ms.
[memory ][Fri Jul 23 11:00:47 2021][18813] [YC#374] 27707.755-27707.823: YC 5520943KB->2916476KB (8388608KB), 0.068 s, sum of pauses 67.999 ms, longest pause 67.999 ms.
[memory ][Fri Jul 23 11:01:19 2021][18813] [YC#375] 27739.368-27739.434: YC 6029648KB->3423437KB (8388608KB), 0.066 s, sum of pauses 65.660 ms, longest pause 65.660 ms.
[memory ][Fri Jul 23 11:02:19 2021][18813] [YC#376] 27799.105-27799.175: YC 6666131KB->4090005KB (8388608KB), 0.070 s, sum of pauses 69.650 ms, longest pause 69.650 ms.
[memory ][Fri Jul 23 11:02:23 2021][18813] [YC#377] 27803.742-27803.784: YC 6818324KB->4190331KB (8388608KB), 0.042 s, sum of pauses 41.420 ms, longest pause 41.420 ms.
[memory ][Fri Jul 23 11:02:28 2021][18813] [YC#378] 27808.357-27808.383: YC 6888585KB->4235581KB (8388608KB), 0.026 s, sum of pauses 25.946 ms, longest pause 25.946 ms.
[memory ][Fri Jul 23 11:02:32 2021][18813] [YC#379] 27812.629-27812.658: YC 6934484KB->4288554KB (8388608KB), 0.029 s, sum of pauses 28.985 ms, longest pause 28.985 ms.
[memory ][Fri Jul 23 11:02:37 2021][18813] [YC#380] 27817.364-27817.391: YC 6982743KB->4332358KB (8388608KB), 0.027 s, sum of pauses 26.727 ms, longest pause 26.727 ms.
[memory ][Fri Jul 23 11:02:41 2021][18813] [YC#381] 27821.961-27821.995: YC 7029466KB->4386219KB (8388608KB), 0.034 s, sum of pauses 33.597 ms, longest pause 33.597 ms.
[memory ][Fri Jul 23 11:02:46 2021][18813] [YC#382] 27826.387-27826.425: YC 7097380KB->4450699KB (8388608KB), 0.038 s, sum of pauses 37.954 ms, longest pause 37.954 ms.
[memory ][Fri Jul 23 11:02:47 2021][18813] [OC#76] 27827.614-27827.902: OC 5248767KB->1305585KB (8388608KB), 0.287 s, sum of pauses 257.340 ms, longest pause 257.340 ms.
[memory ][Fri Jul 23 11:03:47 2021][18813] [YC#383] 27887.999-27888.043: YC 5504820KB->2875975KB (8388608KB), 0.045 s, sum of pauses 44.175 ms, longest pause 44.175 ms.
[memory ][Fri Jul 23 11:04:27 2021][18813] [YC#384] 27927.430-27927.484: YC 5883476KB->3262172KB (8388608KB), 0.054 s, sum of pauses 53.429 ms, longest pause 53.429 ms.
[memory ][Fri Jul 23 11:05:37 2021][18813] [YC#385] 27997.213-27997.275: YC 7246410KB->4638516KB (8388608KB), 0.062 s, sum of pauses 61.703 ms, longest pause 61.703 ms.
[memory ][Fri Jul 23 11:06:21 2021][18813] [OC#77] 28041.520-28041.861: OC 7631233KB->1335220KB (8388608KB), 0.342 s, sum of pauses 301.731 ms, longest pause 301.731 ms.
[memory ][Fri Jul 23 11:07:36 2021][18813] [YC#386] 28116.962-28117.024: YC 5587077KB->2987263KB (8388608KB), 0.061 s, sum of pauses 60.698 ms, longest pause 60.698 ms.
[memory ][Fri Jul 23 11:08:09 2021][18813] [OC#78] 28149.567-28149.846: OC 7286390KB->1378491KB (8388608KB), 0.279 s, sum of pauses 244.611 ms, longest pause 244.611 ms.
[memory ][Fri Jul 23 11:08:11 2021][18813] [YC#387] 28151.588-28151.629: YC 4701342KB->3382006KB (8388608KB), 0.041 s, sum of pauses 38.355 ms, longest pause 38.355 ms.
[memory ][Fri Jul 23 11:08:13 2021][18813] [OC#79] 28152.845-28153.208: OC 5832689KB->1412141KB (8388608KB), 0.363 s, sum of pauses 301.464 ms, longest pause 301.464 ms.
[memory ][Fri Jul 23 11:08:13 2021][18813] [YC#388] 28153.969-28153.997: YC 3011435KB->2355091KB (8388608KB), 0.028 s, sum of pauses 26.267 ms, longest pause 26.267 ms.
[memory ][Fri Jul 23 11:08:14 2021][18813] [YC#389] 28154.583-28154.609: YC 3643093KB->2985862KB (8388608KB), 0.026 s, sum of pauses 24.999 ms, longest pause 24.999 ms.
[memory ][Fri Jul 23 11:08:15 2021][18813] [YC#390] 28155.224-28155.250: YC 4287782KB->3630838KB (8388608KB), 0.026 s, sum of pauses 25.215 ms, longest pause 25.215 ms.
[memory ][Fri Jul 23 11:08:15 2021][18813] [YC#391] 28155.934-28155.964: YC 4991521KB->4333943KB (8388608KB), 0.030 s, sum of pauses 29.653 ms, longest pause 29.653 ms.
[memory ][Fri Jul 23 11:08:16 2021][18813] [OC#80] 28156.372-28156.654: OC 5139257KB->1450055KB (8388608KB), 0.282 s, sum of pauses 241.305 ms, longest pause 241.305 ms.
[memory ][Fri Jul 23 11:08:17 2021][18813] [YC#392] 28157.417-28157.446: YC 3307132KB->2653778KB (8388608KB), 0.029 s, sum of pauses 28.064 ms, longest pause 28.064 ms.
[memory ][Fri Jul 23 11:08:17 2021][18813] [YC#393] 28157.999-28158.027: YC 4311627KB->3654174KB (8388608KB), 0.028 s, sum of pauses 27.012 ms, longest pause 27.012 ms.
[memory ][Fri Jul 23 11:08:31 2021][18813] [YC#394] 28171.882-28171.923: YC 4502437KB->3858306KB (8388608KB), 0.040 s, sum of pauses 39.764 ms, longest pause 39.764 ms.
[memory ][Fri Jul 23 11:08:48 2021][18813] [YC#395] 28188.573-28188.622: YC 4712188KB->4085983KB (8388608KB), 0.049 s, sum of pauses 48.175 ms, longest pause 48.175 ms.
[memory ][Fri Jul 23 11:08:56 2021][18813] [YC#396] 28196.537-28196.581: YC 5807622KB->5165884KB (8388608KB), 0.044 s, sum of pauses 43.637 ms, longest pause 43.637 ms.
[memory ][Fri Jul 23 11:08:58 2021][18813] [YC#397] 28198.814-28198.861: YC 6844734KB->6203101KB (8388608KB), 0.047 s, sum of pauses 46.889 ms, longest pause 46.889 ms.
[memory ][Fri Jul 23 11:09:04 2021][18813] [OC#81] 28204.142-28204.442: OC 6920032KB->1370166KB (8388608KB), 0.301 s, sum of pauses 266.622 ms, longest pause 266.622 ms.
[memory ][Fri Jul 23 11:10:22 2021][18813] [YC#398] 28282.227-28282.282: YC 5664462KB->3104157KB (8388608KB), 0.055 s, sum of pauses 54.621 ms, longest pause 54.621 ms.
[memory ][Fri Jul 23 11:11:03 2021][18813] [YC#399] 28323.505-28323.558: YC 6194344KB->3641241KB (8388608KB), 0.053 s, sum of pauses 52.750 ms, longest pause 52.750 ms.
[memory ][Fri Jul 23 11:12:07 2021][18813] [YC#400] 28387.978-28388.040: YC 6945177KB->4383084KB (8388608KB), 0.062 s, sum of pauses 61.471 ms, longest pause 61.471 ms.
[memory ][Fri Jul 23 11:12:41 2021][18813] [OC#82] 28420.916-28421.214: OC 6126927KB->1353480KB (8388608KB), 0.298 s, sum of pauses 263.715 ms, longest pause 263.715 ms.
[memory ][Fri Jul 23 11:13:37 2021][18813] [YC#401] 28477.608-28477.672: YC 5554537KB->3028317KB (8388608KB), 0.065 s, sum of pauses 64.087 ms, longest pause 64.087 ms.
[memory ][Fri Jul 23 11:13:54 2021][18813] [YC#402] 28494.304-28494.372: YC 5809167KB->3241883KB (8388608KB), 0.068 s, sum of pauses 67.253 ms, longest pause 67.253 ms.
[memory ][Fri Jul 23 11:14:05 2021][18813] [YC#403] 28505.341-28505.400: YC 5985365KB->3425758KB (8388608KB), 0.059 s, sum of pauses 58.228 ms, longest pause 58.228 ms.
[memory ][Fri Jul 23 11:14:34 2021][18813] [YC#404] 28534.232-28534.298: YC 6310444KB->3730895KB (8388608KB), 0.066 s, sum of pauses 65.452 ms, longest pause 65.452 ms.
[memory ][Fri Jul 23 11:14:38 2021][18813] [YC#405] 28538.470-28538.557: YC 6397956KB->3853839KB (8388608KB), 0.088 s, sum of pauses 87.234 ms, longest pause 87.234 ms.
[memory ][Fri Jul 23 11:14:49 2021][18813] [YC#406] 28549.637-28549.675: YC 6551693KB->3964803KB (8388608KB), 0.038 s, sum of pauses 37.248 ms, longest pause 37.248 ms.
[memory ][Fri Jul 23 11:15:07 2021][18813] [YC#407] 28567.150-28567.200: YC 6788917KB->4206525KB (8388608KB), 0.051 s, sum of pauses 50.219 ms, longest pause 50.219 ms.
[memory ][Fri Jul 23 11:15:44 2021][18813] [OC#83] 28604.174-28604.475: OC 6112164KB->1352238KB (8388608KB), 0.301 s, sum of pauses 268.827 ms, longest pause 268.827 ms.
[memory ][Fri Jul 23 11:17:04 2021][18813] [YC#408] 28684.871-28684.928: YC 5615619KB->3027365KB (8388608KB), 0.058 s, sum of pauses 57.082 ms, longest pause 57.082 ms.
[memory ][Fri Jul 23 11:18:22 2021][18813] [YC#409] 28762.921-28762.977: YC 6326046KB->3732920KB (8388608KB), 0.056 s, sum of pauses 55.260 ms, longest pause 55.260 ms.
[memory ][Fri Jul 23 11:18:24 2021][18813] [OC#84] 28764.153-28764.507: OC 6208906KB->1361091KB (8388608KB), 0.354 s, sum of pauses 295.045 ms, longest pause 295.045 ms.
[memory ][Fri Jul 23 11:18:55 2021][18813] [YC#410] 28795.705-28795.747: YC 3959027KB->2670511KB (8388608KB), 0.042 s, sum of pauses 41.443 ms, longest pause 41.443 ms.
[memory ][Fri Jul 23 11:19:09 2021][18813] [YC#411] 28809.637-28809.670: YC 4122463KB->2820143KB (8388608KB), 0.034 s, sum of pauses 33.372 ms, longest pause 33.372 ms.
[memory ][Fri Jul 23 11:19:40 2021][18813] [YC#412] 28840.305-28840.345: YC 4409831KB->3104003KB (8388608KB), 0.040 s, sum of pauses 39.765 ms, longest pause 39.765 ms.
[memory ][Fri Jul 23 11:20:10 2021][18813] [YC#413] 28870.486-28870.525: YC 5789969KB->4499821KB (8388608KB), 0.039 s, sum of pauses 38.415 ms, longest pause 38.415 ms.
[memory ][Fri Jul 23 11:20:37 2021][18813] [YC#414] 28897.403-28897.445: YC 6072319KB->4783208KB (8388608KB), 0.042 s, sum of pauses 41.573 ms, longest pause 41.573 ms.
[memory ][Fri Jul 23 11:20:57 2021][18813] [YC#415] 28918.024-28918.060: YC 6296385KB->4996564KB (8388608KB), 0.036 s, sum of pauses 35.282 ms, longest pause 35.282 ms.
[memory ][Fri Jul 23 11:21:44 2021][18813] [YC#416] 28965.076-28965.115: YC 7212242KB->5921102KB (8388608KB), 0.039 s, sum of pauses 38.686 ms, longest pause 38.686 ms.
[memory ][Fri Jul 23 11:21:47 2021][18813] [OC#85] 28966.956-28967.276: OC 6196595KB->1278263KB (8388608KB), 0.320 s, sum of pauses 281.852 ms, longest pause 281.852 ms.
